order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag
o01092,c0482,passenger,10/12/2025,6,north,east,low,97.48,web,FALSE
o01093,c0205,retail,29/10/2024,12,riverside,west,low,38.72,app,TRUE
o01094,c0204,parcel,22/08/2024,2,east,riverside,medium,208.68,phone,FALSE
o01095,c0612,business,14/03/2024,6,south,airport,high,23.65,web,FALSE
o01096,c0036,passenger,08/03/2024,4,north,airport,medium,163.56,app,FALSE
o01097,c0390,retail,14/07/2024,12,airport,north,low,59.58,app,FALSE
o01098,c0093,retail,24/04/2025,2,north,riverside,low,17.79,web,FALSE
o01099,c0302,retail,05/04/2024,24,east,ctr,critical,35.33,app,FALSE
o01100,c0239,business,01/08/2025,4,airport,east,high,41.49,app,FALSE
o01101,c0023,parcel,14/01/2024,6,riverside,north,medium,38.39,phone,TRUE
o01102,c0323,passenger,19/08/2025,4,airport,west,medium,81.39,app,TRUE
o01103,c0337,passenger,11/10/2025,24,north,east,medium,95.68,app,FALSE
o01104,c0480,parcel,21/09/2024,12,east,riverside,low,55.13,web,FALSE
o01105,c0239,business,18/06/2025,12,east,west,medium,13.4,phone,FALSE
o01106,c0175,business,28/02/2024,12,east,ctr,medium,22.49,web,FALSE
o01107,c0182,business,25/01/2024,12,airport,central,medium,282.35,app,FALSE
o01108,c0235,parcel,24/10/2024,4,north,central,critical,164.37,web,FALSE
o01109,c0598,business,08/12/2025,2,airport,riverside,low,16.12,phone,FALSE
o01110,c0232,passenger,15/07/2024,1,south,airport,low,82.48,app,FALSE
o01111,c0167,retail,14/11/2024,6,south,north,low,18.03,app,TRUE
o01112,c0301,business,24/09/2024,2,east,west,critical,278.14,app,FALSE
o01113,c0599,passenger,04/03/2024,6,riverside,north,high,94.63,web,FALSE
o01114,c0278,passenger,13/12/2024,1,riverside,east,medium,94.52,app,FALSE
o01115,c0492,business,28/11/2025,1,west,ctr,medium,63.15,web,FALSE
o01116,c0556,medical,13/11/2024,6,east,west,medium,61.33,app,FALSE
o01117,c0296,parcel,19/06/2025,6,airport,east,high,59.12,app,FALSE
o01118,c0106,passenger,26/02/2024,4,west,west,high,65.93,app,FALSE
o01119,c0627,medical,01/04/2024,6,ctr,north,medium,47.89,phone,FALSE
o01120,c0182,medical,28/11/2024,2,south,west,low,62.79,app,FALSE
o01121,c0078,retail,03/06/2024,12,central,south,high,73.49,app,FALSE
o01122,c0390,parcel,06/10/2025,12,south,riverside,high,131.53,app,FALSE
o01123,c0274,parcel,31/01/2024,24,south,west,high,98.07,app,TRUE
o01124,c0015,business,02/05/2024,4,riverside,south,high,148.02,app,TRUE
o01125,c0510,parcel,17/06/2025,12,west,central,low,47.38,phone,FALSE
o01126,c0587,parcel,02/05/2025,4,south,central,medium,15.01,web,FALSE
o01127,c0296,retail,17/03/2024,1,riverside,central,medium,104.37,web,TRUE
o01128,c0588,passenger,12/03/2024,6,west,airport,medium,12.73,app,FALSE
o01129,c0292,medical,23/03/2025,6,north,airport,low,139.29,app,FALSE
o01130,c0649,business,15/09/2024,4,east,north,low,94.24,app,FALSE
o01131,c0110,medical,15/08/2024,4,airport,north,low,150.77,app,TRUE
o01132,c0588,business,03/05/2025,2,south,riverside,low,81.66,app,FALSE
o01133,c0318,parcel,23/12/2025,24,east,west,medium,8.61,phone,FALSE
o01134,c0248,retail,02/04/2025,4,central,south,low,87.01,app,FALSE
o01135,c0505,parcel,18/11/2024,4,west,west,high,103.41,web,FALSE
o01137,c0213,passenger,14/10/2025,2,south,central,medium,101.93,app,TRUE
o01138,c0409,parcel,08/02/2024,2,airport,south,medium,41.05,app,FALSE
o01139,c0474,medical,05/03/2024,6,east,east,medium,87.44,app,FALSE
o01140,c0244,passenger,26/09/2025,6,east,south,low,97.23,app,FALSE
o01141,c0630,business,04/11/2025,4,east,north,low,36.73,app,TRUE
o01142,c0136,retail,07/11/2025,24,east,west,high,91.95,app,FALSE
o01143,c0467,retail,16/06/2025,2,riverside,east,low,217.11,phone,FALSE
o01144,c0571,passenger,07/02/2025,4,riverside,south,medium,17.71,app,TRUE
o01145,c0548,passenger,22/02/2024,24,east,north,medium,301.38,app,FALSE
o01146,c0118,business,17/11/2025,6,south,east,high,61.63,phone,FALSE
o01147,c0165,retail,19/04/2024,2,south,south,low,149.49,app,FALSE
o01148,c0606,passenger,19/11/2024,24,ctr,riverside,medium,122.59,app,FALSE
o01149,c0246,business,28/06/2025,24,riverside,airport,low,34.67,app,FALSE
o01150,c0270,passenger,20/02/2025,1,north,west,low,144.76,phone,FALSE
o01151,c0100,retail,26/06/2024,12,south,north,medium,94.09,app,FALSE
o01152,c0247,passenger,12/03/2025,24,riverside,west,high,192.23,app,FALSE
o01153,c0004,business,06/01/2025,2,ctr,airport,high,59.44,app,FALSE
o01154,c0588,medical,05/09/2024,12,south,south,low,25.19,phone,FALSE
o01155,c0021,parcel,29/04/2024,4,airport,east,low,56.45,web,FALSE
o01156,c0430,passenger,30/01/2025,12,south,west,medium,47,app,FALSE
o01157,c0012,parcel,08/07/2024,1,riverside,east,high,123.37,web,FALSE
o01158,c0075,parcel,22/10/2024,24,north,west,medium,40.06,phone,FALSE
o01159,c0069,passenger,25/07/2024,24,west,north,low,47.65,phone,TRUE
o01160,c0548,parcel,12/05/2024,4,riverside,airport,high,171.67,app,FALSE
o01161,c0359,passenger,17/05/2025,4,riverside,north,high,32.02,app,FALSE
o01162,c0261,passenger,09/06/2025,2,riverside,east,medium,89.31,app,FALSE
o01163,c0399,parcel,10/09/2024,4,north,east,low,13.49,app,TRUE
o01164,c0530,parcel,09/06/2025,4,riverside,west,high,197.5,app,FALSE
o01165,c0478,passenger,13/12/2025,6,east,west,low,118.02,phone,FALSE
o01166,c0053,parcel,22/09/2025,4,west,north,medium,57.89,web,TRUE
o01167,c0336,parcel,25/06/2024,6,central,east,low,103.78,app,FALSE
o01168,c0575,passenger,15/12/2024,12,airport,central,medium,30.78,web,TRUE
o01169,c0158,parcel,06/11/2025,4,airport,east,medium,145.59,web,FALSE
o01170,c0321,passenger,01/01/2024,6,ctr,west,low,104.64,web,FALSE
o01171,c0508,passenger,18/12/2024,6,riverside,ctr,medium,52.73,web,FALSE
o01172,c0383,medical,17/09/2024,4,north,riverside,medium,111.98,phone,FALSE
o01173,c0194,passenger,08/02/2024,6,north,airport,medium,41.11,phone,FALSE
o01174,c0605,passenger,21/11/2024,6,riverside,airport,critical,104.71,web,FALSE
o01175,c0623,retail,04/11/2024,24,west,airport,low,63.42,web,FALSE
o01176,c0461,parcel,27/12/2024,6,north,riverside,high,93.51,app,TRUE
o01177,c0611,parcel,17/10/2024,12,ctr,south,high,63.29,app,FALSE
o01178,c0362,medical,13/01/2024,4,west,riverside,critical,2.04,web,FALSE
o01179,c0207,passenger,13/10/2025,6,riverside,central,high,64.87,app,FALSE
o01180,c0197,passenger,07/09/2024,2,airport,central,high,109.31,web,TRUE
o01181,c0346,retail,23/02/2024,6,west,east,high,95.57,app,FALSE
o01182,c0256,passenger,03/06/2024,6,airport,north,high,128.45,app,FALSE
o01183,c0351,retail,31/05/2025,2,west,ctr,medium,53.74,app,FALSE
o01184,c0253,business,24/01/2025,12,riverside,west,medium,25.61,web,FALSE
o01185,c0591,parcel,10/11/2024,12,airport,riverside,medium,59.09,app,FALSE
o01186,c0184,medical,06/07/2025,1,riverside,west,medium,96.23,web,FALSE
o01187,c0451,medical,17/11/2025,1,north,airport,low,53.13,app,FALSE
o01188,c0291,parcel,25/06/2024,1,ctr,west,critical,83.85,phone,FALSE
o01189,c0353,parcel,22/05/2024,6,airport,riverside,low,129.6,web,FALSE
o01190,c0168,parcel,24/11/2025,4,east,central,high,34.37,app,FALSE
o01191,c0258,business,19/02/2024,2,east,north,low,91.82,app,FALSE
o01192,c0200,business,13/12/2024,2,airport,ctr,medium,79.83,web,FALSE
o01193,c0519,medical,17/04/2025,6,east,central,medium,11.71,app,FALSE
o01194,c0229,passenger,07/08/2024,2,south,airport,medium,88.17,app,TRUE
o01195,c0529,retail,04/01/2025,2,airport,central,medium,94.26,phone,FALSE
o01196,c0109,parcel,12/04/2024,4,south,east,low,79.58,phone,FALSE
o01197,c0359,retail,27/01/2024,24,ctr,airport,medium,63.08,app,FALSE
o01198,c0013,retail,13/01/2025,6,north,east,high,36.61,app,FALSE
o01199,c0225,business,10/03/2024,1,ctr,west,medium,119.36,app,FALSE
o01200,c0433,passenger,23/02/2024,6,riverside,riverside,low,68.78,web,FALSE
o01201,c0650,parcel,18/04/2025,12,riverside,north,medium,80.58,app,FALSE
o01202,c0459,retail,14/11/2024,6,east,north,medium,65.73,phone,FALSE
o01203,c0445,parcel,13/11/2024,24,west,riverside,medium,141.68,web,FALSE
o01204,c0498,passenger,13/08/2025,1,east,central,critical,162.33,app,FALSE
o01205,c0559,parcel,19/12/2024,4,west,north,low,65.7,web,FALSE
o01206,c0236,medical,15/11/2024,4,central,riverside,high,142.54,web,FALSE
o01207,c0197,business,26/12/2024,6,central,riverside,medium,321.68,app,FALSE
o01208,c0098,medical,18/04/2024,12,riverside,south,medium,116.78,phone,TRUE
o01209,c0182,parcel,14/06/2025,2,riverside,central,medium,12.79,app,FALSE
o01210,c0581,medical,01/04/2025,2,riverside,riverside,medium,198.15,app,FALSE
o01211,c0345,medical,12/11/2025,24,south,south,medium,17.36,app,FALSE
o01212,c0262,parcel,01/08/2024,2,west,south,low,45.3,app,TRUE
o01213,c0502,retail,06/01/2025,12,south,riverside,high,90.58,app,FALSE
o01214,c0386,medical,07/05/2024,4,central,north,high,17.33,phone,TRUE
o01215,c0054,business,05/08/2025,12,north,airport,medium,205.06,app,FALSE
o01217,c0263,passenger,25/01/2024,12,central,south,high,121.06,phone,FALSE
o01218,c0065,retail,15/03/2025,4,airport,north,medium,101.68,phone,FALSE
o01219,c0164,passenger,20/06/2025,4,north,riverside,high,81.91,app,FALSE
o01220,c0006,passenger,11/06/2025,6,west,airport,high,76.75,phone,FALSE
o01221,c0243,passenger,13/04/2024,4,east,ctr,medium,183.7,app,FALSE
o01222,c0361,retail,10/09/2025,12,north,east,critical,105.79,phone,FALSE
o01223,c0522,parcel,10/01/2025,12,east,riverside,medium,97.73,web,FALSE
o01224,c0296,passenger,10/06/2024,4,riverside,central,low,136.16,app,FALSE
o01225,c0074,parcel,27/12/2025,24,north,ctr,high,165.46,app,TRUE
o01226,c0140,passenger,02/03/2025,6,south,south,medium,131.87,app,FALSE
o01227,c0282,medical,05/11/2024,2,ctr,north,high,95.27,phone,FALSE
o01228,c0431,retail,10/07/2024,6,west,north,low,110.84,web,FALSE
o01229,c0399,passenger,27/05/2025,1,east,riverside,medium,84.74,phone,FALSE
o01230,c0564,parcel,26/05/2024,1,central,north,high,86.63,app,FALSE
o01231,c0305,medical,28/07/2025,6,airport,east,medium,45.16,app,TRUE
o01232,c0189,passenger,18/01/2024,6,west,east,medium,55.4,app,TRUE
o01233,c0520,retail,25/04/2024,4,west,south,high,51.7,phone,FALSE
o01234,c0163,parcel,24/02/2024,2,west,north,medium,119.86,phone,TRUE
o01235,c0636,medical,01/06/2025,1,north,riverside,low,67.31,phone,FALSE
o01236,c0543,business,29/05/2025,12,south,airport,low,156.71,app,FALSE
o01237,c0357,parcel,30/12/2025,12,ctr,east,high,195.64,app,FALSE
o01238,c0318,passenger,18/04/2025,12,south,north,medium,79.85,app,FALSE
o01239,c0392,retail,06/08/2024,2,south,west,medium,57.51,web,FALSE
o01240,c0649,passenger,08/10/2025,2,east,east,high,178.86,phone,FALSE
o01241,c0537,passenger,01/02/2024,2,airport,south,high,51.66,web,FALSE
o01242,c0550,business,08/09/2025,1,ctr,riverside,low,284.98,app,FALSE
o01243,c0428,retail,10/09/2025,12,east,central,medium,113.08,web,TRUE
o01244,c0279,passenger,06/03/2025,24,airport,north,high,58.93,phone,FALSE
o01245,c0237,retail,05/10/2025,2,airport,airport,high,24.93,app,TRUE
o01246,c0198,business,04/04/2024,4,airport,north,medium,60.45,app,FALSE
o01247,c0397,parcel,14/12/2024,4,central,riverside,low,23.58,web,FALSE
o01248,c0517,retail,30/08/2024,24,south,riverside,medium,28.17,app,FALSE
o01249,c0572,medical,25/08/2024,1,central,riverside,high,188.73,web,FALSE
o01250,c0180,retail,28/06/2024,1,north,east,high,128.53,app,FALSE
