order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag
o01013,c0185,passenger,2025-08-22 14:50:00,4,ctr,north,low,76.79,web,False
o01014,c0106,medical,2025-02-22 08:56:00,1,south,airport,medium,47.39,app,False
o01015,c0226,passenger,2025-08-06 21:14:00,6,riverside,ctr,high,40.54,phone,False
o01017,c0201,retail,2025-12-30 13:06:00,6,central,west,high,30.84,phone,False
o01018,c0180,parcel,2024-02-22 13:58:00,12,west,airport,medium,98.9,app,False
o01019,c0626,parcel,2024-04-16 00:57:00,4,west,east,high,206.52,app,False
o01020,c0321,retail,2024-10-23 02:18:00,2,airport,south,high,77.64,app,False
o01021,c0625,retail,2024-06-28 04:26:00,6,west,central,high,78.29,api,False
o01022,c0061,retail,2024-03-16 16:24:00,24,east,south,medium,43.98,web,False
o01024,c0396,passenger,2025-12-23 16:37:00,4,north,west,low,129.76,app,False
o01025,c0390,parcel,2024-04-29 14:15:00,6,west,north,medium,75.72,app,False
o01026,c0309,business,2025-05-26 21:33:00,1,west,ctr,high,20.25,phone,False
o01027,c0492,parcel,2025-08-23 21:51:00,4,east,central,medium,97.55,app,False
o01028,c0373,passenger,2025-01-13 16:35:00,4,south,south,medium,109.71,api,True
o01029,c0478,retail,2024-07-16 13:04:00,1,east,north,medium,87.86,app,False
o01030,c0279,parcel,2025-08-29 08:36:00,6,ctr,west,high,186.34,web,True
o01031,c0578,business,2025-01-26 05:55:00,6,east,central,medium,80.04,web,False
o01032,c0357,passenger,2025-12-09 08:41:00,4,west,east,high,74.27,phone,False
o01033,c0234,medical,2024-08-30 13:23:00,1,west,central,low,11.57,phone,True
o01034,c0032,business,2025-06-20 08:43:00,24,east,south,medium,9.2,web,False
o01035,c0508,business,2024-03-16 22:47:00,6,east,riverside,low,54.57,app,False
o01036,c0647,medical,2024-02-28 19:43:00,4,central,north,low,66.82,app,True
o01037,c0226,passenger,2025-04-28 06:43:00,6,south,north,high,55.58,web,False
o01038,c0141,business,2024-12-01 00:28:00,6,west,south,critical,20.72,phone,False
o01039,c0171,passenger,2025-05-01 10:43:00,6,west,riverside,low,84.17,app,True
o01040,c0290,passenger,2025-12-27 20:56:00,4,airport,central,medium,59.93,web,True
o01041,c0551,passenger,2024-07-03 14:20:00,4,south,west,medium,41.43,app,False
o01042,c0571,passenger,2024-08-26 13:05:00,12,airport,east,low,54.55,phone,False
o01043,c0371,retail,2024-07-31 17:26:00,12,central,riverside,medium,93.72,phone,True
o01044,c0190,retail,2025-02-14 04:57:00,12,airport,riverside,low,70.39,app,True
o01045,c0506,parcel,2024-08-26 11:47:00,1,ctr,airport,high,53.78,web,True
o01046,c0591,retail,2025-12-26 11:24:00,24,south,east,high,169.64,phone,False
o01047,c0121,parcel,2025-11-10 15:49:00,4,west,riverside,high,32.59,phone,False
o01048,c0458,medical,2025-01-08 04:14:00,12,airport,airport,medium,160.1,phone,True
o01049,c0527,retail,2025-10-17 06:56:00,12,west,west,medium,69.8,app,False
o01050,c0363,passenger,2024-09-29 03:02:00,6,central,south,medium,73.98,api,False
o01051,c0288,retail,2025-06-06 04:56:00,4,central,airport,low,74.57,phone,False
o01052,c0429,retail,2025-02-19 19:26:00,6,east,south,low,91.5,app,False
o01053,c0106,passenger,2025-10-23 02:30:00,6,east,west,low,285.05,app,False
o01054,c0216,retail,2025-08-19 14:21:00,4,south,airport,medium,260.15,web,False
o01055,c0621,parcel,2025-08-13 17:22:00,6,north,south,medium,33.59,web,False
o01056,c0203,retail,2024-12-19 22:48:00,4,east,airport,medium,111.26,phone,True
o01057,c0579,passenger,2025-03-23 10:11:00,4,airport,north,medium,50.3,app,False
o01058,c0215,retail,2025-05-08 22:01:00,6,airport,west,low,179.11,app,False
o01059,c0107,business,2025-11-23 21:49:00,6,east,east,medium,19.55,app,False
o01060,c0277,parcel,2024-06-13 12:23:00,2,west,north,low,103.55,web,False
o01061,c0535,retail,2024-04-29 20:49:00,2,central,west,medium,13.17,app,False
o01062,c0559,medical,2024-10-26 17:41:00,4,east,central,medium,128.73,app,True
o01063,c0054,retail,2024-07-27 20:15:00,12,east,riverside,medium,47.11,app,True
o01064,c0095,passenger,2025-12-22 18:49:00,12,central,airport,medium,48.29,app,True
o01065,c0436,parcel,2024-07-20 11:49:00,4,south,south,medium,35.51,web,True
o01066,c0084,business,2024-11-04 20:16:00,2,east,airport,low,54.18,phone,True
o01067,c0304,retail,2024-06-16 02:38:00,12,north,west,low,8.17,api,False
o01068,c0089,passenger,2025-04-10 21:56:00,2,riverside,west,low,53.32,app,False
o01069,c0219,passenger,2025-08-25 01:12:00,12,central,north,high,18.2,app,True
o01070,c0335,parcel,2024-01-16 19:34:00,24,east,north,low,153.81,phone,False
o01071,c0055,retail,2025-02-26 23:35:00,12,south,east,medium,97.8,app,False
o01072,c0384,passenger,2024-10-05 00:04:00,6,west,north,high,172.79,app,False
o01073,c0047,passenger,2024-01-05 05:05:00,6,central,airport,medium,34.23,app,False
o01074,c0499,passenger,2025-12-13 07:00:00,2,ctr,south,low,51.75,app,False
o01075,c0260,passenger,2024-06-26 07:11:00,2,east,airport,high,181.2,app,False
o01076,c0035,business,2024-09-28 22:50:00,6,south,airport,critical,46.37,app,False
o01077,c0021,retail,2024-08-30 00:01:00,4,north,riverside,low,130.85,app,False
o01078,c0622,parcel,2024-04-26 02:59:00,6,airport,riverside,low,91.33,web,True
o01079,c0017,passenger,2024-03-31 06:09:00,24,south,riverside,medium,190.5,app,False
o01080,c0107,passenger,2025-04-26 10:04:00,1,ctr,north,high,65.57,app,True
o01081,c0581,medical,2025-06-18 11:20:00,2,west,airport,critical,10.07,app,True
o01082,c0530,medical,2024-10-25 13:47:00,24,riverside,west,medium,43.58,web,False
o01083,c0156,retail,2025-05-05 08:21:00,12,east,south,low,29.43,phone,False
o01084,c0416,passenger,2024-02-26 02:16:00,4,central,south,medium,64.17,app,False
o01085,c0051,medical,2024-06-15 08:05:00,6,central,west,high,150.85,app,False
o01086,c0276,passenger,2024-03-05 19:03:00,4,airport,south,low,140.6,phone,False
o01087,c0248,parcel,2025-12-14 08:08:00,1,airport,west,low,116.34,web,False
o01088,c0444,parcel,2024-12-02 10:32:00,6,north,west,medium,49.16,web,True
o01089,c0035,retail,2025-05-18 04:12:00,2,riverside,north,low,7.74,phone,False
o01090,c0414,medical,2025-09-11 17:51:00,24,south,airport,critical,58.6,app,False
o01091,c0471,business,2024-02-22 04:53:00,2,riverside,airport,medium,49.37,app,False
o01092,c0482,passenger,2025-12-10 13:24:00,6,north,east,low,97.48,web,False
o01093,c0205,retail,2024-10-29 22:01:00,12,riverside,west,low,38.72,app,True
o01094,c0204,parcel,2024-08-22 09:51:00,2,east,riverside,medium,208.68,phone,False
o01095,c0612,business,2024-03-14 15:06:00,6,south,airport,high,23.65,web,False
o01096,c0036,passenger,2024-03-08 18:09:00,4,north,airport,medium,163.56,app,False
o01097,c0390,retail,2024-07-14 22:28:00,12,airport,north,low,59.58,app,False
o01098,c0093,retail,2025-04-24 07:39:00,2,north,riverside,low,17.79,web,False
o01099,c0302,retail,2024-04-05 21:30:00,24,east,ctr,critical,35.33,app,False
o01100,c0239,business,2025-08-01 13:08:00,4,airport,east,high,41.49,app,False
o01101,c0023,parcel,2024-01-14 06:59:00,6,riverside,north,medium,38.39,phone,True
o01102,c0323,passenger,2025-08-19 06:06:00,4,airport,west,medium,81.39,api,True
o01103,c0337,passenger,2025-10-11 14:15:00,24,north,east,medium,95.68,app,False
o01104,c0480,parcel,2024-09-21 16:27:00,12,east,riverside,low,55.13,web,False
o01105,c0239,business,2025-06-18 17:21:00,12,east,west,medium,13.4,phone,False
o01106,c0175,business,2024-02-28 00:14:00,12,east,ctr,medium,22.49,web,False
o01107,c0182,business,2024-01-25 07:32:00,12,airport,central,medium,282.35,app,False
o01108,c0235,parcel,2024-10-24 06:40:00,4,north,central,critical,164.37,web,False
o01109,c0598,business,2025-12-08 14:39:00,2,airport,riverside,low,16.12,phone,False
o01110,c0232,passenger,2024-07-15 05:13:00,1,south,airport,low,82.48,app,False
o01111,c0167,retail,2024-11-14 21:57:00,6,south,north,low,18.03,app,True
o01112,c0301,business,2024-09-24 04:10:00,2,east,west,critical,278.14,app,False
o01113,c0599,passenger,2024-03-04 07:29:00,6,riverside,north,high,94.63,web,False
o01114,c0278,passenger,2024-12-13 22:45:00,1,riverside,east,medium,94.52,app,False
o01115,c0492,business,2025-11-28 22:50:00,1,west,ctr,medium,63.15,web,False
o01116,c0556,medical,2024-11-13 12:20:00,6,east,west,medium,61.33,app,False
o01117,c0296,parcel,2025-06-19 23:19:00,6,airport,east,high,59.12,app,False
o01118,c0106,passenger,2024-02-26 19:20:00,4,west,west,high,65.93,app,False
o01119,c0627,medical,2024-04-01 09:03:00,6,ctr,north,medium,47.89,phone,False
o01120,c0182,medical,2024-11-28 16:15:00,2,south,west,low,62.79,app,False
o01121,c0078,retail,2024-06-03 05:59:00,12,central,south,high,73.49,app,False
o01122,c0390,parcel,2025-10-06 07:29:00,12,south,riverside,high,131.53,app,False
o01123,c0274,parcel,2024-01-31 06:20:00,24,south,west,high,98.07,app,True
o01124,c0015,business,2024-05-02 16:45:00,4,riverside,south,high,148.02,app,True
o01125,c0510,parcel,2025-06-17 11:43:00,12,west,central,low,47.38,phone,False
o01126,c0587,parcel,2025-05-02 16:19:00,4,south,central,medium,15.01,web,False
o01127,c0296,retail,2024-03-17 03:42:00,1,riverside,central,medium,104.37,web,True
o01128,c0588,passenger,2024-03-12 19:24:00,6,west,airport,medium,12.73,app,False
o01129,c0292,medical,2025-03-23 15:04:00,6,north,airport,low,139.29,app,False
o01130,c0649,business,2024-09-15 21:32:00,4,east,north,low,94.24,app,False
o01131,c0110,medical,2024-08-15 14:20:00,4,airport,north,low,150.77,app,True
o01132,c0588,business,2025-05-03 22:26:00,2,south,riverside,low,81.66,app,False
o01133,c0318,parcel,2025-12-23 11:34:00,24,east,west,medium,8.61,phone,False
o01134,c0248,retail,2025-04-02 23:59:00,4,central,south,low,87.01,app,False
o01135,c0505,parcel,2024-11-18 19:03:00,4,west,west,high,103.41,web,False
o01137,c0213,passenger,2025-10-14 08:08:00,2,south,central,medium,101.93,app,True
o01138,c0409,parcel,2024-02-08 17:08:00,2,airport,south,medium,41.05,app,False
o01139,c0474,medical,2024-03-05 14:43:00,6,east,east,medium,87.44,app,False
o01140,c0244,passenger,2025-09-26 01:19:00,6,east,south,low,97.23,app,False
o01141,c0630,business,2025-11-04 02:54:00,4,east,north,low,36.73,app,True
o01142,c0136,retail,2025-11-07 10:27:00,24,east,west,high,91.95,app,False
o01143,c0467,retail,2025-06-16 02:09:00,2,riverside,east,low,217.11,phone,False
o01144,c0571,passenger,2025-02-07 22:06:00,4,riverside,south,medium,17.71,app,True
o01145,c0548,passenger,2024-02-22 01:18:00,24,east,north,medium,301.38,app,False
o01146,c0118,business,2025-11-17 04:33:00,6,south,east,high,61.63,phone,False
o01147,c0165,retail,2024-04-19 22:04:00,2,south,south,low,149.49,app,False
o01148,c0606,passenger,2024-11-19 05:52:00,24,ctr,riverside,medium,122.59,app,False
o01149,c0246,business,2025-06-28 19:53:00,24,riverside,airport,low,34.67,app,False
o01150,c0270,passenger,2025-02-20 05:15:00,1,north,west,low,144.76,phone,False
o01151,c0100,retail,2024-06-26 12:48:00,12,south,north,medium,94.09,app,False
o01152,c0247,passenger,2025-03-12 22:21:00,24,riverside,west,high,192.23,app,False
o01153,c0004,business,2025-01-06 03:57:00,2,ctr,airport,high,59.44,app,False
o01154,c0588,medical,2024-09-05 14:35:00,12,south,south,low,25.19,phone,False
o01155,c0021,parcel,2024-04-29 02:16:00,4,airport,east,low,56.45,web,False
o01156,c0430,passenger,2025-01-30 15:14:00,12,south,west,medium,47.0,app,False
o01157,c0012,parcel,2024-07-08 19:51:00,1,riverside,east,high,123.37,web,False
o01158,c0075,parcel,2024-10-22 14:25:00,24,north,west,medium,40.06,phone,False
o01159,c0069,passenger,2024-07-25 23:50:00,24,west,north,low,47.65,phone,True
o01160,c0548,parcel,2024-05-12 23:12:00,4,riverside,airport,high,171.67,app,False
o01161,c0359,passenger,2025-05-17 03:55:00,4,riverside,north,high,32.02,app,False
o01162,c0261,passenger,2025-06-09 10:51:00,2,riverside,east,medium,89.31,api,False
o01163,c0399,parcel,2024-09-10 00:16:00,4,north,east,low,13.49,app,True
o01164,c0530,parcel,2025-06-09 15:52:00,4,riverside,west,high,197.5,app,False
o01165,c0478,passenger,2025-12-13 04:54:00,6,east,west,low,118.02,phone,False
o01166,c0053,parcel,2025-09-22 10:20:00,4,west,north,medium,57.89,web,True
o01167,c0336,parcel,2024-06-25 23:47:00,6,central,east,low,103.78,app,False
o01168,c0575,passenger,2024-12-15 21:12:00,12,airport,central,medium,30.78,web,True
o01169,c0158,parcel,2025-11-06 13:03:00,4,airport,east,medium,145.59,web,False
o01170,c0321,passenger,2024-01-01 07:36:00,6,ctr,west,low,104.64,web,False
o01171,c0508,passenger,2024-12-18 00:50:00,6,riverside,ctr,medium,52.73,web,False
o01172,c0383,medical,2024-09-17 19:02:00,4,north,riverside,medium,111.98,phone,False
o01173,c0194,passenger,2024-02-08 10:14:00,6,north,airport,medium,41.11,phone,False
o01174,c0605,passenger,2024-11-21 08:23:00,6,riverside,airport,critical,104.71,web,False
o01175,c0623,retail,2024-11-04 11:39:00,24,west,airport,low,63.42,web,False
o01176,c0461,parcel,2024-12-27 12:24:00,6,north,riverside,high,93.51,app,True
o01177,c0611,parcel,2024-10-17 03:14:00,12,ctr,south,high,63.29,app,False
o01178,c0362,medical,2024-01-13 21:26:00,4,west,riverside,critical,2.04,web,False
o01179,c0207,passenger,2025-10-13 18:48:00,6,riverside,central,high,64.87,app,False
o01180,c0197,passenger,2024-09-07 20:51:00,2,airport,central,high,109.31,web,True
o01181,c0346,retail,2024-02-23 23:10:00,6,west,east,high,95.57,app,False
o01182,c0256,passenger,2024-06-03 09:16:00,6,airport,north,high,128.45,app,False
o01183,c0351,retail,2025-05-31 20:20:00,2,west,ctr,medium,53.74,app,False
o01184,c0253,business,2025-01-24 13:53:00,12,riverside,west,medium,25.61,web,False
o01185,c0591,parcel,2024-11-10 04:15:00,12,airport,riverside,medium,59.09,app,False
o01186,c0184,medical,2025-07-06 22:21:00,1,riverside,west,medium,96.23,web,False
o01187,c0451,medical,2025-11-17 01:22:00,1,north,airport,low,53.13,app,False
o01188,c0291,parcel,2024-06-25 10:56:00,1,ctr,west,critical,83.85,phone,False
o01189,c0353,parcel,2024-05-22 23:55:00,6,airport,riverside,low,129.6,web,False
o01190,c0168,parcel,2025-11-24 17:41:00,4,east,central,high,34.37,app,False
o01191,c0258,business,2024-02-19 17:29:00,2,east,north,low,91.82,app,False
o01192,c0200,business,2024-12-13 15:50:00,2,airport,ctr,medium,79.83,web,False
o01193,c0519,medical,2025-04-17 23:55:00,6,east,central,medium,11.71,api,False
o01194,c0229,passenger,2024-08-07 23:21:00,2,south,airport,medium,88.17,app,True
o01195,c0529,retail,2025-01-04 07:04:00,2,airport,central,medium,94.26,phone,False
o01196,c0109,parcel,2024-04-12 03:20:00,4,south,east,low,79.58,phone,False
o01197,c0359,retail,2024-01-27 00:14:00,24,ctr,airport,medium,63.08,app,False
o01198,c0013,retail,2025-01-13 02:39:00,6,north,east,high,36.61,app,False
o01199,c0225,business,2024-03-10 15:47:00,1,ctr,west,medium,119.36,app,False
o01200,c0433,passenger,2024-02-23 06:55:00,6,riverside,riverside,low,68.78,web,False
o01201,c0650,parcel,2025-04-18 20:25:00,12,riverside,north,medium,80.58,app,False
o01202,c0459,retail,2024-11-14 15:24:00,6,east,north,medium,65.73,phone,False
o01203,c0445,parcel,2024-11-13 20:40:00,24,west,riverside,medium,141.68,web,False
o01204,c0498,passenger,2025-08-13 15:20:00,1,east,central,critical,162.33,app,False
o01205,c0559,parcel,2024-12-19 23:53:00,4,west,north,low,65.7,web,False
o01206,c0236,medical,2024-11-15 23:55:00,4,central,riverside,high,142.54,web,False
o01207,c0197,business,2024-12-26 18:58:00,6,central,riverside,medium,321.68,app,False
o01208,c0098,medical,2024-04-18 19:37:00,12,riverside,south,medium,116.78,phone,True
o01209,c0182,parcel,2025-06-14 02:30:00,2,riverside,central,medium,12.79,app,False
o01210,c0581,medical,2025-04-01 13:00:00,2,riverside,riverside,medium,198.15,app,False
o01211,c0345,medical,2025-11-12 07:13:00,24,south,south,medium,17.36,api,False
o01212,c0262,parcel,2024-08-01 11:34:00,2,west,south,low,45.3,api,True
o01213,c0502,retail,2025-01-06 21:44:00,12,south,riverside,high,90.58,app,False
o01214,c0386,medical,2024-05-07 20:58:00,4,central,north,high,17.33,phone,True
o01215,c0054,business,2025-08-05 01:29:00,12,north,airport,medium,205.06,app,False
o01217,c0263,passenger,2024-01-25 22:08:00,12,central,south,high,121.06,phone,False
o01218,c0065,retail,2025-03-15 02:11:00,4,airport,north,medium,101.68,phone,False
o01219,c0164,passenger,2025-06-20 09:52:00,4,north,riverside,high,81.91,api,False
o01220,c0006,passenger,2025-06-11 23:22:00,6,west,airport,high,76.75,phone,False
o01221,c0243,passenger,2024-04-13 07:50:00,4,east,ctr,medium,183.7,app,False
o01222,c0361,retail,2025-09-10 01:14:00,12,north,east,critical,105.79,phone,False
o01223,c0522,parcel,2025-01-10 23:27:00,12,east,riverside,medium,97.73,web,False
o01224,c0296,passenger,2024-06-10 12:40:00,4,riverside,central,low,136.16,app,False
o01225,c0074,parcel,2025-12-27 02:59:00,24,north,ctr,high,165.46,app,True
o01226,c0140,passenger,2025-03-02 06:20:00,6,south,south,medium,131.87,app,False
o01227,c0282,medical,2024-11-05 10:32:00,2,ctr,north,high,95.27,phone,False
o01228,c0431,retail,2024-07-10 15:34:00,6,west,north,low,110.84,web,False
o01229,c0399,passenger,2025-05-27 00:42:00,1,east,riverside,medium,84.74,phone,False
o01230,c0564,parcel,2024-05-26 19:24:00,1,central,north,high,86.63,app,False
o01231,c0305,medical,2025-07-28 05:11:00,6,airport,east,medium,45.16,app,True
o01232,c0189,passenger,2024-01-18 20:35:00,6,west,east,medium,55.4,app,True
o01233,c0520,retail,2024-04-25 18:23:00,4,west,south,high,51.7,phone,False
o01234,c0163,parcel,2024-02-24 01:13:00,2,west,north,medium,119.86,phone,True
o01235,c0636,medical,2025-06-01 00:57:00,1,north,riverside,low,67.31,phone,False
o01236,c0543,business,2025-05-29 22:57:00,12,south,airport,low,156.71,app,False
o01237,c0357,parcel,2025-12-30 06:32:00,12,ctr,east,high,195.64,app,False
o01238,c0318,passenger,2025-04-18 04:35:00,12,south,north,medium,79.85,app,False
o01239,c0392,retail,2024-08-06 04:09:00,2,south,west,medium,57.51,web,False
o01240,c0649,passenger,2025-10-08 14:51:00,2,east,east,high,178.86,phone,False
o01241,c0537,passenger,2024-02-01 13:08:00,2,airport,south,high,51.66,web,False
o01242,c0550,business,2025-09-08 22:16:00,1,ctr,riverside,low,284.98,app,False
o01243,c0428,retail,2025-09-10 08:14:00,12,east,central,medium,113.08,web,True
o01244,c0279,passenger,2025-03-06 06:32:00,24,airport,north,high,58.93,phone,False
o01245,c0237,retail,2025-10-05 14:03:00,2,airport,airport,high,24.93,app,True
o01246,c0198,business,2024-04-04 00:51:00,4,airport,north,medium,60.45,app,False
o01247,c0397,parcel,2024-12-14 22:10:00,4,central,riverside,low,23.58,web,False
o01248,c0517,retail,2024-08-30 17:16:00,24,south,riverside,medium,28.17,app,False
o01249,c0572,medical,2024-08-25 16:52:00,1,central,riverside,high,188.73,web,False
o01250,c0180,retail,2024-06-28 07:38:00,1,north,east,high,128.53,app,False
